순번,생산라인코드,생산라인명,품목코드,품목명,작업장코드,충전실온도,실링온도,쿠킹온도,쿠킹스팀압력,실링압력,생산시간,생산일자
7,D088,냉동밥 내포장#1,1BA03071,CJ햄야채볶음밥/20개입,W005,72.096297438,105.09629744,140.68079744,23.723,208.902,74.5,2018-11-22
12,D088,냉동밥 내포장#1,1BA03070,CJ해물볶음밥/20개입,W005,71.135172655,101.83517266,137.23422266,23.599,211.719,78.5,2018-11-22
14,D088,냉동밥 내포장#1,1BA03159,비비고깍두기볶음밥200g,W005,73.070666886,109.27066689,144.39336689,23.415,205.295,75.97,2018-11-22
16,D088,냉동밥 내포장#1,1BA03159,비비고깍두기볶음밥200g,W005,72.95658174,90.95658174,126.09308174,23.424,202.365,70.49,2018-11-22
7,C007,프리머 #1,26B06003,골드마요네즈3.2kg(재),W003,71.523958578,111.22395858,146.76420858,23.694,209.826,79.94,2018-11-23
12,C088,냉동밥 취반#1,2BA03069,CJ낙지볶음밥(재),W003,69.6926933,92.4926933,127.6256933,23.422,209.58,70.54,2018-11-23
11,C088,냉동밥 취반#1,2BA03378,매콤낙지볶음밥(노브랜드)/7개입(재),W003,70.402234743,96.002234743,131.41693474,23.61,211.483,77.84,2018-11-23
8,D0035,2동 로타리#3,13S01409,비프스파게티소스T1kg(트레이더스),W005,71.676964218,108.87696422,144.14481422,23.512,202.96,74.2,2018-11-23
1,D045,병(PET)12열충전,13D02277,참깨&흑임자드레싱-N 495g,W005,70.66646419,108.06646419,143.64996419,23.722,203.904,77.45,2018-11-23
2,D045,병(PET)12열충전,13D02277,참깨&흑임자드레싱-N 495g,W005,71.446742815,100.14674282,135.91019282,23.842,213.827,73.74,2018-11-23
3,D045,병(PET)12열충전,13D02277,참깨&흑임자드레싱-N 495g,W005,71.418176994,94.418176994,129.41427699,23.331,207.777,71.98,2018-11-23
4,D045,병(PET)12열충전,13D02277,참깨&흑임자드레싱-N 495g,W005,70.555072781,122.65507278,158.37687278,23.815,211.779,77.15,2018-11-23
13,D087,냉동밥 내포장#2,1BA03158,비비고불고기비빔밥200g,W005,71.890744869,109.69074487,145.29064487,23.733,210.63,72.3,2018-11-24
15,D087,냉동밥 내포장#2,1BA03158,비비고불고기비빔밥200g,W005,71.574972072,104.87497207,139.57247207,23.132,207.33,,2018-11-24
5,D088,냉동밥 내포장#1,1BA03049,김치볶음밥-S,W005,71.150396102,112.0503961,146.8190961,23.179,211.861,,2018-11-23
9,D088,냉동밥 내포장#1,1BA03378,매콤낙지볶음밥(노브랜드)/7개입,W005,70.413845188,106.31384519,143.18394519,24.58,214.965,78.46,2018-11-23
10,D088,냉동밥 내포장#1,1BA03378,매콤낙지볶음밥(노브랜드)/7개입,W005,70.428104917,87.528104917,121.98840492,22.974,201.254,,2018-11-23
14,D088,냉동밥 내포장#1,1BA03372,볶음밥베이스E,W005,70.683068854,97.183068854,132.62416885,23.627,209.569,78.06,2018-11-24
6,P006,튜브포장(#6),13R04036,노브랜드돈까스소스,W007,69.893212038,106.49321204,142.18491204,23.794,206.759,79.19,2018-11-23
2,D087,냉동밥 내포장#2,1BA03158,비비고불고기비빔밥200g,W005,71.942232189,135.44223219,171.46143219,24.013,208.682,75.53,2018-11-24
1,D088,냉동밥 내포장#1,1BA03051,쉐프솔루션베이스볶음밥(시즌)500g,W005,71.578973331,113.27897333,148.50707333,23.485,209.685,72.2,2018-11-24
6,C001,쿠커 #1,23G02070,정성담은양념치킨소스(10kg)(재),W003,70.027751351,105.72775135,141.78510135,24.038,208.698,77.05,2018-11-26
1,C002,쿠커 #2,23R13017,마요소스-Y 2kg(재),W003,71.263511654,102.76351165,137.99026165,23.485,210.551,77.09,2018-11-26
2,C002,쿠커 #2,23R13017,마요소스-Y 2kg(재),W003,72.697723624,109.59772362,145.38067362,23.855,209.167,78.62,2018-11-26
8,C010,파일롯,23D01071,챔키위드레싱2kg(재),W003,69.845324258,119.44532426,155.00262426,23.705,206.342,79.64,2018-11-26
12,C088,냉동밥 취반#1,2BA03372,볶음밥베이스E(재),W003,69.754019433,104.55401943,140.32256943,23.846,210.118,74.03,2018-11-27
10,C096,2동 쿠커 #2,23A00819,비비고차돌강된장(75g)(재),W003,71.726930876,89.926930876,125.84868088,23.948,213.867,73.7,2018-11-26
3,D045,병(PET)12열충전,13D02279,허니머스타드드레싱-N 510g,W005,72.39839564,131.99839564,167.59694564,23.732,203.333,75.64,2018-11-26
5,D045,병(PET)12열충전,13D02279,허니머스타드드레싱-N 510g,W005,69.770873514,118.87087351,154.17757351,23.538,207.209,71.69,2018-11-26
7,D045,병(PET)12열충전,13D02248,허니머스타드드레싱-N 230g,W005,71.271801118,107.47180112,143.53700112,24.043,215.935,77.53,2018-11-26
11,D087,냉동밥 내포장#2,1BA03377,통새우볶음밥(노브랜드)/7개입,W005,70.929780036,107.22978004,142.45818004,23.486,198.833,70.87,2018-11-26
9,D088,냉동밥 내포장#1,1BA03051,쉐프솔루션베이스볶음밥(시즌)500g,W005,72.761736691,115.76173669,150.64868669,23.258,207.645,76.67,2018-11-26
4,P004,PET#1,13U02002,유기아가베시럽335g/올가홀,W007,72.953928669,93.753928669,129.07017867,23.544,207.875,74.84,2018-11-26
3,D087,냉동밥 내포장#2,1BA03157,비비고낙지비빔밥200g,W005,73.485847339,94.785847339,129.44934734,23.109,203.435,,2018-11-27
7,D087,냉동밥 내포장#2,1BA03379,닭가슴살볶음밥(노브랜드)/7개입,W005,70.624610926,115.32461093,150.17831093,23.236,204.136,73.03,2018-11-27
8,D087,냉동밥 내포장#2,1BA03374,비비고소고기볶음밥200g(알밥),W005,73.647242282,119.34724228,154.21789228,23.247,211.683,70.52,2018-11-28
1,D088,냉동밥 내포장#1,1BA03372,볶음밥베이스E,W005,71.127056091,122.02705609,157.84060609,23.876,206.257,72.6,2018-11-27
2,D088,냉동밥 내포장#1,1BA03372,볶음밥베이스E,W005,72.706212035,118.90621203,154.84151203,23.957,208.317,72.74,2018-11-27
4,D088,냉동밥 내포장#1,1BA03205,마왕갈릭라이스,W005,72.057235804,103.5572358,139.1057858,23.699,207.615,75.41,2018-11-27
5,D088,냉동밥 내포장#1,1BA03138,매드포갈릭갈릭버터라이스200g,W005,72.249407348,106.54940735,141.94945735,23.6,209.566,72.86,2018-11-27
6,D088,냉동밥 내포장#1,1BA03137,매드포갈릭갈릭버터라이스300g,W005,72.191858825,109.09185882,143.29065882,22.799,202.101,,2018-11-27
10,D088,냉동밥 내포장#1,1BA03047,시아스야채볶음밥3kg,W005,70.681904754,112.48190475,148.01285475,23.687,209.204,75.77,2018-11-28
9,D088,냉동밥 내포장#1,1BA03047,시아스야채볶음밥3kg,W005,71.324633397,111.4246334,146.7127834,23.525,206.926,73.4,2018-11-28
4,C004,쿠커 #4,23D02286,발사믹올리브유드레싱235g(재),W003,71.677178743,103.07717874,138.48027874,23.602,211.987,72.75,2018-11-28
2,C088,냉동밥 취반#1,2BA03047,시아스야채볶음밥3kg(재),W003,70.694215524,103.79421552,138.34106552,23.031,203.677,,2018-11-28
1,C088,냉동밥 취반#1,2BA03094,비비고곤드레밥200g(재),W003,72.043595098,98.443595098,134.2773451,23.889,211.174,72.56,2018-11-28
9,C088,냉동밥 취반#1,2BA03394,오양햄야채볶음밥(재),W003,69.822623051,98.522623051,134.00707305,23.656,208.171,71.81,2018-11-28
10,C088,냉동밥 취반#1,2BA03394,오양햄야채볶음밥(재),W003,71.247126416,107.34712642,143.38537642,24.026,209.158,79.39,2018-11-28
12,C088,냉동밥 취반#1,2BA03398,오양치킨데리야끼볶음밥(재),W003,71.805535319,117.00553532,152.48228532,23.651,204.834,74.21,2018-11-29
7,D045,병(PET)12열충전,13D02249,아몬드&호두드레싱-N 225g,W005,71.72424714,106.02424714,141.32064714,23.531,207.168,75.91,2018-11-28
3,D087,냉동밥 내포장#2,1BA03365,NEW비비고새우볶음밥210g(알밥),W005,72.613149494,119.41314949,155.40439949,23.994,210.153,72.12,2018-11-28
8,D087,냉동밥 내포장#2,1BA03373,비비고햄야채볶음밥200g(알밥),W005,69.984672699,65.084672699,100.0933227,23.339,203.313,74.77,2018-11-28
5,D088,냉동밥 내포장#1,1BA03227,무명식당3종나물영양밥(알밥),W005,71.085136182,106.18513618,141.21863618,23.356,197.639,74.13,2018-11-28
6,D088,냉동밥 내포장#1,1BA03393,오양새우볶음밥,W005,71.355760959,109.15576096,144.58711096,23.621,203.878,74.52,2018-11-28
11,D088,냉동밥 내포장#1,1BA03394,오양햄야채볶음밥,W005,70.861965147,107.26196515,142.45706515,23.463,206.095,75.45,2018-11-28
5,C002,쿠커 #2,23R11040,레드와인스테이크소스(재),W003,72.387732043,96.487732043,131.98578204,23.665,203.602,74.25,2018-11-29
6,C003,쿠커 #3,23D03107,고소한참깨드레싱(매콤한맛)(재),W003,71.548123192,118.14812319,153.77842319,23.754,210.445,79.78,2018-11-29
8,C004,쿠커 #4,23D02247,참깨&흑임자드레싱-N 220g(재),W003,73.132716242,97.832716242,132.97736624,23.43,205.844,78.64,2018-11-29
11,C010,파일롯,23K01441,핫소스9g/300개입(재),W003,72.322045613,112.32204561,147.56489561,23.495,207.356,78.04,2018-11-29
14,C088,냉동밥 취반#1,2BA03049,김치볶음밥-S(재),W003,71.088692598,117.5886926,153.2994926,23.807,207.526,77.98,2018-11-29
3,D087,냉동밥 내포장#2,1BA03365,NEW비비고새우볶음밥210g(알밥),W005,72.919844616,121.41984462,156.43964462,23.347,207.334,70.28,2018-11-29
9,D087,냉동밥 내포장#2,1BA03365,NEW비비고새우볶음밥210g(알밥),W005,71.081115834,119.98111583,155.73101583,23.833,213.927,73.23,2018-11-29
1,D088,냉동밥 내포장#1,1BA03398,오양치킨데리야끼볶음밥,W005,72.281737946,109.08173795,144.61733795,23.69,212.129,75.11,2018-11-29
2,D088,냉동밥 내포장#1,1BA03398,오양치킨데리야끼볶음밥,W005,72.430107206,97.530107206,133.16100721,23.754,200.688,77.34,2018-11-29
4,D088,냉동밥 내포장#1,1BA03397,오양소불고기볶음밥,W005,71.991365692,113.29136569,148.75871569,23.645,212.342,75.37,2018-11-29
7,D088,냉동밥 내포장#1,1BA03395,오양김치볶음밥,W005,70.651672913,102.45167291,137.08962291,23.092,203.629,,2018-11-29
12,D088,냉동밥 내포장#1,1BA03049,김치볶음밥-S,W005,69.967786186,84.967786186,119.98383619,23.344,204.399,77.01,2018-11-29
13,D088,냉동밥 내포장#1,1BA03049,김치볶음밥-S,W005,72.08041353,128.68041353,164.10936353,23.619,209.156,71.84,2018-11-29
10,P0F0,PET#2,13D02247,참깨&흑임자드레싱-N 220g,W007,72.973261705,107.0732617,142.1787117,23.404,206.953,77.36,2018-11-29
5,C088,냉동밥 취반#1,2BA03396,오양낙지볶음밥(재),W003,72.469028067,101.16902807,137.04257807,23.916,208.57,76.27,2018-11-30
11,C088,냉동밥 취반#1,2BA03159,비비고깍두기볶음밥200g(재),W003,72.783715906,116.18371591,151.66366591,23.653,207.34,74.99,2018-11-30
3,D087,냉동밥 내포장#2,1BA03366,NEW비비고새우볶음밥(홈플),W005,71.822018995,94.122018995,128.74381899,23.081,203,,2018-11-30
9,D087,냉동밥 내포장#2,1BA03201,비비고닭가슴살볶음밥210g(알밥),W005,70.936922963,116.33692296,151.87577296,23.693,201.305,79.06,2018-11-30
1,D088,냉동밥 내포장#1,1BA03396,오양낙지볶음밥,W005,71.118239216,114.71823922,150.81978922,24.068,212.612,73.82,2018-11-30
2,D088,냉동밥 내포장#1,1BA03396,오양낙지볶음밥,W005,72.23363732,93.23363732,128.65808732,23.616,206.819,75.97,2018-11-30
6,D088,냉동밥 내포장#1,1BA03378,매콤낙지볶음밥(노브랜드)/7개입,W005,72.823356515,110.72335652,146.57305652,23.9,210.473,73.79,2018-11-30
8,D088,냉동밥 내포장#1,1BA03300,쟌슨빌소시지볶음밥(알밥),W005,71.280665653,86.080665653,121.79066565,23.807,210.25,71.87,2018-11-30
10,D088,냉동밥 내포장#1,1BA03159,비비고깍두기볶음밥200g,W005,70.469763435,108.96976343,144.34861343,23.586,205.753,73.06,2018-11-30
12,D088,냉동밥 내포장#1,1BA03159,비비고깍두기볶음밥200g,W005,72.367154357,105.36715436,140.80840436,23.628,210.8,70.9,2018-11-30
13,D088,냉동밥 내포장#1,1BA03159,비비고깍두기볶음밥200g,W005,70.684930081,93.284930081,128.58148008,23.531,204.222,78.47,2018-12-01
7,P003,파우치포장(#3),16B07010,바른선유정란마요네즈1kg(부스터사용),W007,71.090266924,89.190266924,124.73686692,23.698,209.428,74.02,2018-11-30
1,D087,냉동밥 내포장#2,1BA03158,비비고불고기비빔밥200g,W005,71.250823408,101.35082341,137.04907341,23.799,207.583,72.4,2018-12-01
3,D087,냉동밥 내포장#2,1BA03325,비비고강된장보리비빔밥(감자보리밥)(알밥),W005,69.937077896,119.5370779,155.1529779,23.744,209.867,72.12,2018-12-01
2,D088,냉동밥 내포장#1,1BA03389,게살볶음밥E,W005,70.752410981,96.152410981,131.45736098,23.537,204.087,78.95,2018-12-01
4,D088,냉동밥 내포장#1,1BA03285,콩콩푸드밥5kg,W005,72.516349144,115.61634914,150.83499914,23.479,205.578,76.73,2018-12-02
5,D088,냉동밥 내포장#1,1BA03285,콩콩푸드밥5kg,W005,72.273288758,124.67328876,159.97028876,23.531,209.988,76.88,2018-12-02
1,C003,쿠커 #3,23A00478,샘표갈비소스300g(재),W003,71.139176956,92.939176956,128.58547696,23.764,209.372,72.92,2018-12-03
2,C004,쿠커 #4,23D02284,오리엔탈드레싱-N 550g(재),W003,71.001490577,84.001490577,120.36739058,24.244,209.282,81.42,2018-12-03
3,D006,튜브,13A00580,샘표불고기소스300g-독일,W005,73.325895851,104.12589585,140.19089585,24.043,213.825,73.3,2018-12-03
4,D045,병(PET)12열충전,13D02284,오리엔탈드레싱-N 550g,W005,70.397682453,101.69768245,137.19588245,23.665,210.298,74.19,2018-12-03
7,D087,냉동밥 내포장#2,1BA03365,NEW비비고새우볶음밥210g(알밥),W005,72.186894345,105.18689434,140.80924434,23.748,210.821,80.12,2018-12-03
9,D087,냉동밥 내포장#2,1BA03365,NEW비비고새우볶음밥210g(알밥),W005,72.777413878,114.47741388,149.74466388,23.512,207.755,77.85,2018-12-04
6,D088,냉동밥 내포장#1,1BA03051,쉐프솔루션베이스볶음밥(시즌)500g,W005,71.030145097,102.7301451,138.3829451,23.769,211.62,77.05,2018-12-03
8,D088,냉동밥 내포장#1,1BA03051,쉐프솔루션베이스볶음밥(시즌)500g,W005,71.585006711,119.18500671,154.77115671,23.724,210.669,76.3,2018-12-04
5,P0F0,PET#2,13D02284,오리엔탈드레싱-N 550g,W007,72.185408697,120.0854087,155.1449087,23.373,203.571,78.68,2018-12-03
5,C001,쿠커 #1,23A00051,불닭용소스-1(재),W003,71.967377669,113.86737767,149.35637767,23.659,210.386,71.7,2018-12-04
1,C088,냉동밥 취반#1,2BA03051,쉐프솔루션베이스볶음밥(시즌)500g(재),W003,71.340951083,102.74095108,138.22360108,23.655,211.285,75.05,2018-12-04
3,C096,2동 쿠커 #2,23S01397,에땅미트소스1kg(재),W003,71.604554899,105.6045549,140.4925049,23.259,202.518,78.58,2018-12-04
4,D087,냉동밥 내포장#2,1BA03201,비비고닭가슴살볶음밥210g(알밥),W005,71.308269441,117.50826944,152.64316944,23.423,202.109,72.84,2018-12-04
8,D087,냉동밥 내포장#2,1BA03373,비비고햄야채볶음밥200g(알밥),W005,71.198542242,94.298542242,129.48469224,23.457,204.048,73.21,2018-12-04
2,D088,냉동밥 내포장#1,1BA03051,쉐프솔루션베이스볶음밥(시즌)500g,W005,70.809934522,111.60993452,147.20123452,23.728,210.449,74.12,2018-12-04
6,D088,냉동밥 내포장#1,1BA03372,볶음밥베이스E,W005,69.60714869,101.30714869,136.47769869,23.447,205.679,75.47,2018-12-04
7,D088,냉동밥 내포장#1,1BA03372,볶음밥베이스E,W005,70.940448003,100.040448,135.118848,23.386,203.858,74.46,2018-12-04
9,D088,냉동밥 내포장#1,1BA03072,CJ새우볶음밥/20개입,W005,69.057586908,106.65758691,142.07513691,23.612,201.641,75.35,2018-12-04
4,C001,쿠커 #1,23V00060,I'me맥앤치즈샐러드베이스(재),W003,71.150242502,103.5502425,138.6788425,23.419,205.476,70.61,2018-12-05
12,C088,냉동밥 취반#1,2BA03093,비비고취나물밥200g(재),W003,71.847174342,111.04717434,146.93977434,23.928,210.508,76.95,2018-12-06
13,C088,냉동밥 취반#1,2BA03093,비비고취나물밥200g(재),W003,71.917790474,114.11779047,148.93709047,23.213,207.065,70.98,2018-12-06
5,D045,병(PET)12열충전,13D02249,아몬드&호두드레싱-N 225g,W005,72.529245794,90.229245794,124.56659579,22.892,202.99,,2018-12-05
1,D087,냉동밥 내포장#2,1BA03377,통새우볶음밥(노브랜드)/7개입,W005,70.541079395,99.341079395,134.79352939,23.635,206.989,75.93,2018-12-05
7,D087,냉동밥 내포장#2,1BA03157,비비고낙지비빔밥200g,W005,72.344483869,107.64448387,143.33728387,23.795,209.796,75.82,2018-12-05
9,D087,냉동밥 내포장#2,1BA03158,비비고불고기비빔밥200g,W005,71.707954092,111.50795409,147.00615409,23.665,201.817,77.05,2018-12-05
2,D088,냉동밥 내포장#1,1BA03223,굴소스로맛을낸게살새우볶음밥,W005,70.757796845,103.75779685,139.06804685,23.54,202.912,79.31,2018-12-05
3,D088,냉동밥 내포장#1,1BA03223,굴소스로맛을낸게살새우볶음밥,W005,71.311629454,103.71162945,139.07002945,23.572,207.869,78.51,2018-12-05
6,D088,냉동밥 내포장#1,1BA03389,게살볶음밥E,W005,72.232616511,86.832616511,122.10031651,23.512,207.694,76.24,2018-12-05
8,D088,냉동밥 내포장#1,1BA03368,치즈스테이크볶음밥,W005,73.301234213,105.20123421,140.96018421,23.839,210.95,75.51,2018-12-05
11,D088,냉동밥 내포장#1,1BA03093,비비고취나물밥200g,W005,71.444428766,95.344428766,129.90852877,23.043,202.619,,2018-12-06
14,D088,냉동밥 내포장#1,1BA03094,비비고곤드레밥200g,W005,72.000187957,117.70018796,153.19798796,23.665,210.782,77.03,2018-12-06
15,D088,냉동밥 내포장#1,1BA03094,비비고곤드레밥200g,W005,72.537385375,107.93738537,143.69128537,23.836,202.963,76.4,2018-12-06
10,P002,파우치포장(#2),13D01280,유자발사믹소스E 2kg,W007,72.708156863,129.00815686,163.86590686,23.239,204.322,76.51,2018-12-05
13,C002,쿠커 #2,23D01143,요거트드레싱(재),W003,69.894817197,87.494817197,122.2776172,23.189,199.464,,2018-12-07
6,C004,쿠커 #4,23D02243,키위저지방샐러드소스-N 235g(재),W003,71.653923226,113.15392323,148.86662323,23.808,205.76,74.34,2018-12-06
1,C088,냉동밥 취반#1,2BA03368,치즈스테이크볶음밥(재),W003,71.57946164,121.07946164,156.68141164,23.735,207.65,74.22,2018-12-05
3,C088,냉동밥 취반#1,2BA03176,비비고시래기나물밥200g(재),W003,70.269757276,97.169757276,132.57625728,23.604,207.135,74.54,2018-12-06
5,C088,냉동밥 취반#1,2BA03094,비비고곤드레밥200g(재),W003,72.05342281,113.35342281,148.70647281,23.569,207.667,72.39,2018-12-06
9,D084,2동 로타리#4,1BA01016,큼직한새알동지팥죽,W005,71.038196207,122.43819621,158.49214621,24.036,205.864,74.06,2018-12-06
2,D087,냉동밥 내포장#2,1BA03371,비비고닭갈비볶음밥(알밥),W005,70.913502324,110.01350232,145.87810232,23.91,214.232,72.51,2018-12-06
7,D087,냉동밥 내포장#2,1BA03299,날치알이톡톡터지는알밥(알밥),W005,71.656121666,100.05612167,135.74102167,23.79,208.024,79.17,2018-12-06
11,D087,냉동밥 내포장#2,1BA03378,매콤낙지볶음밥(노브랜드)/7개입,W005,70.256880836,100.65688084,136.36703084,23.807,208.564,75.63,2018-12-07
4,D088,냉동밥 내포장#1,1BA03176,비비고시래기나물밥200g,W005,71.177493235,114.47749324,149.56314324,23.39,208.443,73.33,2018-12-06
8,D088,냉동밥 내포장#1,1BA03049,김치볶음밥-S,W005,70.571318782,93.871318782,129.05911878,23.459,207.799,79.24,2018-12-06
10,D088,냉동밥 내포장#1,1BA03224,낙지쭈꾸미볶음밥,W005,72.34567925,96.34567925,131.81892925,23.649,211.235,76.28,2018-12-06
12,D088,냉동밥 내포장#1,1BA03159,비비고깍두기볶음밥200g,W005,71.33095758,103.23095758,138.37390758,23.429,209.989,77.4,2018-12-07
4,C003,쿠커 #3,1.#JE+00,하남돼지집국수용멸치육수(재),W003,71.314618355,130.21461835,165.11731835,23.268,205.477,72.05,2018-12-07
3,C007,프리머 #1,26B06003,골드마요네즈3.2kg(재),W003,72.808306731,109.10830673,144.61305673,23.67,208.671,72.17,2018-12-07
7,D084,2동 로타리#4,13A00663,춘천닭갈비소스180g/신,W005,70.034993167,101.53499317,136.76794317,23.489,208.244,77.37,2018-12-11
