연령,직업군,결혼여부,학력,신용카드소지여부,주택대출여부,개인대출여부,contact,통화시간,연락시도횟수,p_days,과거통화횟수,계약여부,카드종류,연락일
46,서비스종사자,결혼,고졸,없음,없음,대출있음,휴대폰,227,2,,0,no,151,2020-07-20
33,회사원,미혼,전문학교,없음,대출있음,없음,휴대폰,281,3,,1,no,152,2020-07-20
52,산업노동자,결혼,중졸,없음,없음,없음,휴대폰,667,2,,0,yes,153,2020-07-20
33,산업노동자,결혼,검정고시,없음,대출있음,대출있음,휴대폰,686,2,,0,yes,154,2020-07-20
34,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,157,3,,1,no,155,2020-07-20
48,산업노동자,결혼,검정고시,미확인,없음,없음,유선전화,22,6,,0,no,156,2020-07-20
34,서비스종사자,결혼,전문학교,없음,대출있음,없음,유선전화,276,2,,0,no,157,2020-07-20
34,산업노동자,결혼,미확인,없음,없음,없음,휴대폰,232,6,,0,no,158,2020-07-21
43,미취업자,결혼,중졸,없음,없음,없음,휴대폰,117,2,,0,no,159,2020-07-21
59,회사원,결혼,전문학교,없음,없음,없음,휴대폰,232,2,,1,no,160,2020-07-21
39,기술자,미혼,석박사,없음,없음,없음,휴대폰,940,3,,0,no,161,2020-07-21
42,서비스종사자,결혼,전문학교,없음,대출있음,없음,휴대폰,337,2,,0,no,162,2020-07-21
34,주부,결혼,전문학교,미확인,없음,없음,휴대폰,361,5,,1,no,163,2020-07-21
31,산업노동자,결혼,중졸,없음,대출있음,없음,휴대폰,796,2,,0,no,164,2020-07-21
38,기술자,미혼,대졸학사,없음,대출있음,대출있음,휴대폰,606,3,,0,yes,165,2020-07-21
39,기술자,결혼,석박사,없음,없음,없음,휴대폰,31,2,,1,no,166,2020-07-21
57,회사원,결혼,전문학교,미확인,대출있음,없음,휴대폰,55,5,,0,no,167,2020-07-21
30,기술자,미혼,석박사,없음,없음,없음,휴대폰,86,2,,0,no,168,2020-07-21
38,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,219,2,,0,no,169,2020-07-21
38,공무원,결혼,미확인,없음,없음,없음,유선전화,25,5,,1,no,170,2020-07-22
31,산업노동자,결혼,중졸,미확인,없음,없음,휴대폰,210,2,,0,no,171,2020-07-22
42,산업노동자,미혼,고졸,미확인,대출있음,없음,휴대폰,16,5,,0,no,172,2020-07-22
51,서비스종사자,결혼,석박사,미확인,없음,없음,휴대폰,113,2,,0,no,173,2020-07-22
44,산업노동자,결혼,고졸,없음,없음,없음,휴대폰,315,2,,0,no,174,2020-07-22
28,서비스종사자,결혼,고졸,미확인,대출있음,없음,휴대폰,343,3,,0,no,175,2020-07-22
34,공무원,결혼,중졸,없음,없음,없음,휴대폰,175,4,,0,no,176,2020-07-22
35,산업노동자,결혼,고졸,없음,없음,없음,유선전화,82,1,,0,no,177,2020-07-22
45,회사원,이혼,고졸,미확인,없음,없음,휴대폰,270,3,,0,no,178,2020-07-23
34,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,83,4,,0,no,179,2020-07-23
44,산업노동자,결혼,검정고시,없음,없음,없음,휴대폰,57,4,,0,no,180,2020-07-23
34,공무원,결혼,중졸,없음,대출있음,없음,휴대폰,124,5,,0,no,181,2020-07-23
27,회사원,미혼,전문학교,없음,대출있음,없음,휴대폰,240,1,,0,no,182,2020-07-23
32,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,413,1,,0,no,183,2020-07-24
33,기술자,결혼,대졸학사,없음,대출있음,없음,유선전화,755,3,,1,no,184,2020-07-24
35,회사원,미혼,전문학교,없음,대출있음,대출있음,휴대폰,106,1,,1,no,185,2020-07-24
35,회사원,미혼,전문학교,없음,대출있음,없음,휴대폰,187,1,,0,no,186,2020-07-24
31,주부,미혼,전문학교,없음,대출있음,없음,휴대폰,633,1,,0,no,187,2020-07-24
50,산업노동자,결혼,석박사,없음,대출있음,없음,휴대폰,247,1,,1,no,188,2020-07-24
35,공무원,결혼,대졸학사,없음,없음,없음,휴대폰,370,1,,0,no,189,2020-07-24
30,산업노동자,결혼,중졸,없음,없음,없음,휴대폰,205,1,,0,no,190,2020-07-24
50,산업노동자,결혼,석박사,미확인,대출있음,없음,휴대폰,51,1,,1,no,191,2020-07-24
32,회사원,미혼,대졸학사,없음,대출있음,대출있음,휴대폰,195,1,,0,no,192,2020-07-25
50,산업노동자,결혼,석박사,미확인,대출있음,없음,휴대폰,157,1,,1,no,193,2020-07-25
26,산업노동자,결혼,고졸,없음,대출있음,대출있음,휴대폰,531,3,,0,no,194,2020-07-25
30,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,512,1,,0,no,195,2020-07-25
45,회사원,결혼,전문학교,없음,대출있음,없음,휴대폰,155,1,,0,no,196,2020-07-25
33,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,263,1,,0,no,197,2020-07-25
37,산업노동자,결혼,중졸,없음,대출있음,없음,휴대폰,204,1,,0,no,198,2020-07-26
36,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,98,1,,2,no,199,2020-07-26
36,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,82,1,,0,no,200,2020-07-26
36,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,31,1,,1,no,201,2020-07-27
35,회사원,미혼,전문학교,없음,없음,없음,휴대폰,923,1,,0,yes,202,2020-07-27
36,산업노동자,결혼,중졸,없음,미확인,미확인,휴대폰,92,1,,0,no,203,2020-07-27
36,산업노동자,결혼,중졸,없음,대출있음,없음,휴대폰,47,1,,0,no,204,2020-07-28
34,회사원,미혼,검정고시,없음,없음,없음,휴대폰,22,11,,0,no,205,2020-07-28
30,기업가,이혼,검정고시,없음,없음,대출있음,휴대폰,149,1,,1,no,206,2020-07-28
54,산업노동자,결혼,고졸,미확인,없음,없음,휴대폰,98,1,,0,no,207,2020-07-28
32,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,62,6,,1,no,208,2020-07-28
37,산업노동자,미혼,대졸학사,미확인,없음,없음,휴대폰,203,1,,0,no,209,2020-07-28
24,서비스종사자,미혼,전문학교,미확인,대출있음,없음,휴대폰,689,1,,0,no,210,2020-07-28
29,산업노동자,결혼,검정고시,없음,없음,없음,휴대폰,102,1,,0,no,211,2020-07-28
36,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,191,1,,1,no,212,2020-07-29
36,회사원,미혼,전문학교,없음,대출있음,없음,휴대폰,27,1,,1,no,213,2020-07-29
28,회사원,미혼,전문학교,없음,대출있음,없음,휴대폰,203,1,,0,no,214,2020-07-29
36,회사원,미혼,전문학교,없음,대출있음,대출있음,휴대폰,277,1,,0,no,215,2020-07-29
30,기술자,미혼,대졸학사,미확인,대출있음,없음,휴대폰,722,1,,0,no,216,2020-07-29
36,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,449,1,,0,no,217,2020-07-29
38,공무원,결혼,전문학교,없음,대출있음,없음,유선전화,224,1,,0,no,218,2020-07-29
30,서비스종사자,미혼,전문학교,없음,대출있음,없음,휴대폰,189,1,,0,no,219,2020-07-29
39,서비스종사자,결혼,전문학교,없음,대출있음,없음,유선전화,45,1,,1,no,220,2020-07-29
36,산업노동자,결혼,중졸,미확인,대출있음,없음,휴대폰,248,1,,0,no,221,2020-07-29
36,회사원,미혼,전문학교,없음,대출있음,대출있음,휴대폰,127,1,,0,no,222,2020-07-29
39,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,189,2,,0,no,223,2020-07-29
40,산업노동자,결혼,고졸,없음,대출있음,대출있음,휴대폰,549,1,,0,no,224,2020-07-29
30,회사원,미혼,석박사,없음,대출있음,대출있음,휴대폰,104,1,,1,no,225,2020-07-29
39,기업가,결혼,미확인,없음,대출있음,대출있음,휴대폰,85,3,,0,no,226,2020-07-29
30,산업노동자,미혼,고졸,없음,없음,대출있음,휴대폰,252,1,,0,no,227,2020-07-30
54,기술자,미혼,대졸학사,없음,대출있음,대출있음,휴대폰,121,1,,1,no,87,2020-07-30
43,서비스종사자,결혼,전문학교,없음,대출있음,없음,휴대폰,197,1,,0,no,88,2020-07-30
30,산업노동자,미혼,고졸,없음,대출있음,없음,휴대폰,348,1,,0,no,89,2020-07-30
57,은퇴,이혼,전문학교,없음,대출있음,대출있음,휴대폰,265,5,,1,no,90,2020-07-30
54,기술자,미혼,대졸학사,없음,대출있음,없음,휴대폰,333,1,,1,no,91,2020-07-30
36,산업노동자,결혼,미확인,없음,대출있음,없음,휴대폰,25,1,,0,no,92,2020-07-30
30,산업노동자,미혼,고졸,없음,대출있음,없음,휴대폰,623,1,10,1,yes,93,2020-07-31
32,회사원,결혼,전문학교,없음,없음,없음,휴대폰,84,1,,0,no,94,2020-07-31
36,산업노동자,결혼,미확인,없음,대출있음,없음,휴대폰,131,1,,0,no,95,2020-07-31
32,회사원,결혼,전문학교,없음,대출있음,없음,휴대폰,132,1,,1,no,96,2020-07-31
32,회사원,결혼,전문학교,없음,없음,없음,휴대폰,104,1,,1,no,97,2020-08-01
45,회사원,미혼,전문학교,없음,대출있음,없음,휴대폰,19,1,,1,no,98,2020-08-01
32,회사원,결혼,전문학교,없음,없음,없음,휴대폰,187,1,,0,no,99,2020-08-01
33,기업가,미혼,대졸학사,없음,없음,없음,휴대폰,197,1,,0,no,100,2020-08-01
41,산업노동자,결혼,고졸,없음,미확인,미확인,휴대폰,50,1,,0,no,101,2020-08-01
38,산업노동자,결혼,고졸,미확인,대출있음,없음,휴대폰,201,1,,0,no,102,2020-08-01
33,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,171,2,,0,no,103,2020-08-01
29,서비스종사자,결혼,전문학교,미확인,대출있음,없음,휴대폰,63,1,,0,no,104,2020-08-01
42,산업노동자,미혼,고졸,미확인,없음,없음,휴대폰,183,4,,0,no,105,2020-08-02
29,회사원,결혼,고졸,없음,없음,없음,휴대폰,113,1,,0,no,106,2020-08-02
36,산업노동자,결혼,고졸,없음,대출있음,없음,유선전화,317,2,,0,no,107,2020-08-02
29,회사원,결혼,전문학교,없음,없음,없음,휴대폰,329,1,6,1,no,108,2020-08-02
43,산업노동자,결혼,검정고시,없음,대출있음,대출있음,휴대폰,95,1,,0,no,109,2020-08-02
33,서비스종사자,결혼,고졸,없음,대출있음,없음,휴대폰,144,3,,0,no,110,2020-08-02
31,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,1957,1,,0,no,111,2020-08-03
29,회사원,결혼,전문학교,없음,대출있음,없음,휴대폰,556,1,,0,no,112,2020-08-03
26,산업노동자,결혼,고졸,미확인,대출있음,없음,휴대폰,49,1,,0,no,113,2020-08-03
43,산업노동자,결혼,검정고시,없음,대출있음,없음,휴대폰,393,1,,1,no,114,2020-08-03
34,공무원,결혼,대졸학사,미확인,대출있음,없음,휴대폰,383,1,,0,no,115,2020-08-03
39,회사원,결혼,전문학교,없음,대출있음,없음,휴대폰,141,8,,0,no,116,2020-08-03
34,서비스종사자,결혼,대졸학사,없음,없음,없음,휴대폰,70,1,,1,no,117,2020-08-03
43,산업노동자,미혼,고졸,없음,대출있음,없음,휴대폰,327,4,,0,no,118,2020-08-03
33,산업노동자,결혼,검정고시,없음,대출있음,없음,휴대폰,375,1,,0,no,119,2020-08-04
47,기술자,이혼,대졸학사,미확인,대출있음,없음,휴대폰,101,1,,0,no,120,2020-08-04
41,자영업자,결혼,석박사,없음,대출있음,없음,휴대폰,46,1,,0,no,121,2020-08-04
35,서비스종사자,미혼,전문학교,없음,없음,없음,휴대폰,146,1,,1,no,122,2020-08-04
35,서비스종사자,미혼,전문학교,없음,없음,대출있음,휴대폰,184,1,,1,no,123,2020-08-04
26,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,176,1,,0,no,124,2020-08-04
31,회사원,결혼,대졸학사,없음,대출있음,대출있음,휴대폰,148,2,,1,no,125,2020-08-04
50,서비스종사자,이혼,고졸,없음,대출있음,없음,휴대폰,429,1,,1,no,126,2020-08-04
25,서비스종사자,미혼,전문학교,없음,없음,없음,휴대폰,213,1,,0,no,127,2020-08-04
28,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,402,1,,0,no,128,2020-08-04
30,산업노동자,결혼,고졸,없음,미확인,미확인,휴대폰,155,1,,1,no,129,2020-08-05
33,자영업자,이혼,대졸학사,없음,대출있음,없음,휴대폰,130,1,,0,no,130,2020-08-05
33,자영업자,이혼,대졸학사,없음,대출있음,없음,휴대폰,155,1,,0,no,131,2020-08-05
32,회사원,미혼,석박사,없음,없음,없음,휴대폰,290,1,,0,no,132,2020-08-05
60,회사원,미혼,대졸학사,없음,대출있음,대출있음,휴대폰,107,1,,1,no,133,2020-08-05
60,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,87,1,,0,no,134,2020-08-05
38,기술자,미혼,전문학교,미확인,대출있음,대출있음,휴대폰,754,1,,0,no,135,2020-08-05
29,서비스종사자,결혼,석박사,없음,대출있음,대출있음,유선전화,29,1,,0,no,136,2020-08-05
33,자영업자,이혼,대졸학사,없음,없음,없음,휴대폰,345,1,,0,no,137,2020-08-05
29,서비스종사자,결혼,석박사,없음,없음,없음,휴대폰,48,1,,0,no,138,2020-08-05
29,서비스종사자,결혼,석박사,없음,대출있음,없음,휴대폰,92,1,,0,no,139,2020-08-05
29,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,193,1,,0,no,140,2020-08-05
37,학생,미혼,대졸학사,미확인,없음,없음,유선전화,149,1,,1,no,141,2020-08-05
30,산업노동자,결혼,중졸,없음,없음,없음,휴대폰,252,1,,1,no,142,2020-08-05
52,기업가,결혼,전문학교,없음,대출있음,없음,휴대폰,69,1,,1,no,143,2020-08-05
52,기업가,결혼,전문학교,없음,대출있음,없음,휴대폰,198,1,,1,no,144,2020-08-05
33,서비스종사자,결혼,전문학교,없음,없음,없음,유선전화,63,1,,1,no,145,2020-08-06
34,회사원,미혼,미확인,없음,대출있음,없음,휴대폰,172,1,,1,no,146,2020-08-06
43,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,83,1,,0,no,147,2020-08-06
42,산업노동자,결혼,대졸학사,미확인,대출있음,없음,휴대폰,462,1,,0,no,148,2020-08-07
33,서비스종사자,결혼,전문학교,없음,대출있음,없음,휴대폰,397,1,,2,no,149,2020-08-07
36,회사원,결혼,석박사,없음,없음,없음,휴대폰,229,2,,0,no,150,2020-08-07
32,회사원,미혼,석박사,없음,대출있음,대출있음,휴대폰,1046,1,,0,yes,151,2020-08-07
32,회사원,미혼,석박사,없음,없음,없음,휴대폰,1145,1,,1,no,152,2020-08-08
30,산업노동자,미혼,검정고시,없음,없음,없음,휴대폰,159,1,,1,no,153,2020-08-08
32,서비스종사자,결혼,전문학교,미확인,없음,없음,휴대폰,56,1,,1,no,154,2020-08-08
28,회사원,이혼,대졸학사,없음,대출있음,없음,휴대폰,1148,1,,0,yes,155,2020-08-08
40,미취업자,결혼,석박사,없음,대출있음,없음,휴대폰,609,1,,0,no,156,2020-08-09
25,산업노동자,미혼,고졸,없음,대출있음,없음,휴대폰,133,1,,0,no,157,2020-08-09
51,서비스종사자,이혼,전문학교,없음,없음,없음,휴대폰,502,1,,2,no,158,2020-08-09
25,산업노동자,미혼,고졸,없음,대출있음,없음,휴대폰,162,1,,0,no,159,2020-08-09
38,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,855,2,,1,yes,160,2020-08-10
30,산업노동자,미혼,검정고시,없음,대출있음,없음,휴대폰,542,1,,0,yes,161,2020-08-10
35,산업노동자,결혼,고졸,미확인,없음,없음,휴대폰,91,1,,1,no,162,2020-08-11
34,미취업자,미혼,대졸학사,없음,대출있음,없음,휴대폰,245,1,,0,no,163,2020-08-11
40,산업노동자,결혼,검정고시,없음,대출있음,없음,휴대폰,123,1,,0,no,164,2020-08-11
39,산업노동자,이혼,미확인,없음,대출있음,없음,휴대폰,40,1,,0,no,165,2020-08-11
35,산업노동자,결혼,고졸,미확인,없음,없음,휴대폰,234,1,,1,no,166,2020-08-11
39,산업노동자,이혼,미확인,없음,없음,없음,휴대폰,126,1,,0,no,167,2020-08-11
28,기술자,미혼,전문학교,없음,대출있음,대출있음,휴대폰,609,1,11,1,yes,168,2020-08-11
45,산업노동자,이혼,검정고시,미확인,대출있음,없음,휴대폰,219,1,,0,no,169,2020-08-11
57,은퇴,결혼,검정고시,없음,대출있음,없음,휴대폰,128,1,,0,no,170,2020-08-12
57,은퇴,결혼,검정고시,없음,없음,대출있음,휴대폰,93,1,,1,no,171,2020-08-12
57,은퇴,결혼,검정고시,없음,대출있음,없음,휴대폰,189,1,6,2,no,172,2020-08-12
37,산업노동자,이혼,전문학교,없음,대출있음,없음,휴대폰,217,1,,0,no,173,2020-08-12
29,서비스종사자,결혼,고졸,없음,대출있음,없음,휴대폰,302,1,,1,no,174,2020-08-12
26,서비스종사자,미혼,대졸학사,없음,대출있음,없음,휴대폰,223,1,,0,no,175,2020-08-12
44,산업노동자,결혼,검정고시,없음,대출있음,없음,휴대폰,102,1,,0,no,176,2020-08-12
36,산업노동자,결혼,중졸,없음,없음,없음,휴대폰,11,1,,0,no,177,2020-08-12
55,자영업자,결혼,고졸,없음,대출있음,없음,휴대폰,1191,1,,0,no,178,2020-08-12
35,산업노동자,결혼,검정고시,없음,대출있음,없음,휴대폰,406,1,,0,no,179,2020-08-13
42,산업노동자,결혼,중졸,미확인,대출있음,대출있음,휴대폰,36,3,,0,no,180,2020-08-13
28,산업노동자,미혼,전문학교,없음,없음,없음,휴대폰,16,1,,0,no,181,2020-08-13
26,서비스종사자,미혼,대졸학사,없음,대출있음,없음,휴대폰,551,1,,1,no,182,2020-08-14
38,산업노동자,이혼,전문학교,없음,대출있음,없음,휴대폰,158,1,,1,no,183,2020-08-14
28,산업노동자,미혼,전문학교,없음,없음,없음,휴대폰,278,1,,0,no,184,2020-08-14
38,산업노동자,이혼,전문학교,없음,없음,없음,휴대폰,192,1,,1,no,185,2020-08-15
37,산업노동자,결혼,고졸,없음,없음,없음,휴대폰,79,1,,0,no,186,2020-08-15
34,산업노동자,결혼,중졸,없음,없음,없음,휴대폰,273,1,,0,no,187,2020-08-15
35,산업노동자,결혼,검정고시,미확인,대출있음,없음,휴대폰,143,1,,1,no,188,2020-08-15
34,산업노동자,결혼,중졸,없음,없음,대출있음,휴대폰,346,1,,0,no,189,2020-08-15
38,산업노동자,이혼,전문학교,없음,대출있음,없음,휴대폰,272,1,,0,no,190,2020-08-15
38,산업노동자,이혼,전문학교,없음,없음,없음,휴대폰,282,1,,0,no,191,2020-08-15
33,회사원,결혼,전문학교,없음,없음,대출있음,휴대폰,147,1,,1,no,192,2020-08-15
34,공무원,결혼,중졸,없음,대출있음,없음,휴대폰,60,4,,0,no,193,2020-08-16
43,산업노동자,결혼,중졸,미확인,없음,대출있음,휴대폰,50,1,,1,no,194,2020-08-16
45,공무원,결혼,대졸학사,없음,대출있음,없음,휴대폰,239,1,,0,no,195,2020-08-16
38,기술자,결혼,대졸학사,없음,미확인,미확인,휴대폰,86,1,,1,no,196,2020-08-16
41,공무원,결혼,검정고시,미확인,없음,없음,휴대폰,163,2,,0,no,197,2020-08-16
37,산업노동자,결혼,고졸,없음,대출있음,대출있음,휴대폰,356,1,,0,no,198,2020-08-16
