CustomerId,Gender,Age,AgeGroup,Married,Dependents,noDependents,Referrals,noReferrals,PaperlessBilling,PaymentMethod,OnlineSecurity,OnlineBackup,TechSupport,UnlimitedData,AvgDownloadGB,StartDate,EndDate,EndDateTmp,ChurnLabel,ChurnScore,ChurnCategory,ChurnReason,CustomerLTV,SatisScore,TotalExtraDataCharge,AvgRoamCharge,TotalRoamCharge
C-15336,남성,68,60대,No,No,0,No,0,Yes,계좌이체,Yes,Yes,No,Yes,20,2015.10.1,,2022.1.1,No,24,,,5961,3,0,29490,1858740
C-15337,여성,27,20대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,52,2020.12.1,,2022.1.1,No,45,,,3513,5,0,0,0
C-15338,여성,52,50대,No,No,0,No,0,No,계좌이체,No,No,No,Yes,27,2021.1.1,2021.3.1,2021.3.1,Yes,80,Competitor,Competitor made better offer,2323,2,0,8590,17290
C-15339,남성,25,20대,No,No,0,No,0,Yes,신용카드,No,Yes,Yes,Yes,85,2018.5.1,2021.5.1,2021.5.1,Yes,71,Other,Don't know,5220,1,0,29950,1078470
C-15340,남성,61,60대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2019.7.1,,2022.1.1,No,22,,,4204,3,0,25990,467260
C-15341,남성,33,30대,Yes,Yes,2,Yes,2,Yes,계좌이체,No,No,Yes,Yes,10,2016.3.1,,2022.1.1,No,75,,,5870,5,0,38190,2216610
C-15342,남성,37,30대,Yes,No,0,Yes,1,Yes,계좌이체,No,Yes,No,Yes,29,2017.8.1,2021.2.1,2021.2.1,Yes,89,Attitude,Attitude of service provider,2075,1,0,20680,866600
C-15343,여성,62,60대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,10,2021.1.1,2021.6.1,2021.6.1,Yes,74,Competitor,Competitor made better offer,5056,2,0,36270,181480
C-15344,여성,48,40대,Yes,No,0,Yes,3,Yes,계좌이체,Yes,Yes,No,No,16,2016.9.1,2021.12.1,2021.12.1,Yes,79,Price,Price too high,5413,2,0,10170,639240
C-15345,남성,34,30대,Yes,Yes,1,Yes,3,Yes,계좌이체,Yes,Yes,No,Yes,19,2016.11.1,,2022.1.1,No,71,,,4972,4,0,47010,2349270
C-15346,남성,49,40대,Yes,Yes,1,Yes,1,Yes,이체/메일확인,No,Yes,No,Yes,19,2020.12.1,2021.6.1,2021.6.1,Yes,99,Competitor,Competitor made better offer,3878,2,0,2150,12660
C-15347,여성,54,50대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2021.5.1,2021.6.1,2021.6.1,Yes,77,Attitude,Attitude of support person,5211,2,0,36730,36730
C-15348,남성,53,50대,Yes,No,0,Yes,1,No,계좌이체,No,No,No,No,0,2018.10.1,,2022.1.1,No,44,,,4430,4,0,49950,1348200
C-15349,여성,27,20대,Yes,No,0,Yes,9,No,신용카드,No,No,No,Yes,27,2020.7.1,,2022.1.1,No,40,,,4227,4,0,6440,38530
C-15350,남성,44,40대,No,No,0,No,0,No,계좌이체,No,No,No,No,0,2020.3.1,,2022.1.1,No,8,,,3611,5,0,36270,362730
C-15351,남성,48,40대,Yes,Yes,2,Yes,6,Yes,신용카드,No,No,No,No,0,2015.6.1,,2022.1.1,No,77,,,5626,4,0,9940,667720
C-15352,여성,60,60대,No,No,0,No,0,No,계좌이체,Yes,No,Yes,Yes,28,2015.3.1,,2022.1.1,No,38,,,5474,3,0,53900,3774650
C-15353,여성,32,30대,No,No,0,No,0,No,이체/메일확인,No,No,No,No,0,2017.1.1,,2022.1.1,No,21,,,3396,3,0,10400,498440
C-15354,여성,40,40대,No,No,0,No,0,Yes,신용카드,No,Yes,No,Yes,7,2019.11.1,2021.3.1,2021.3.1,Yes,75,Competitor,Competitor made better offer,5497,1,0,46100,736990
C-15355,여성,40,40대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,28,2019.12.1,,2022.1.1,No,56,,,2992,4,0,29490,383860
C-15356,남성,30,30대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,52,2021.6.1,2021.11.1,2021.11.1,Yes,69,Competitor,Network reliability,5715,2,45200,6550,32660
C-15357,여성,27,20대,Yes,No,0,Yes,5,No,계좌이체,Yes,No,No,No,53,2015.1.1,,2022.1.1,No,40,,,4689,3,90400,8250,593140
C-15358,여성,54,50대,Yes,No,0,Yes,7,Yes,계좌이체,No,Yes,Yes,No,24,2015.1.1,,2022.1.1,No,70,,,5065,4,79100,14580,1045480
C-15359,남성,23,20대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,41,2019.1.1,,2022.1.1,No,43,,,5128,4,0,39890,957340
C-15360,남성,34,30대,No,No,0,No,0,Yes,이체/메일확인,No,No,No,Yes,18,2021.7.1,2021.8.1,2021.8.1,Yes,69,Competitor,Lack of affordable download/upload speed,4954,1,0,0,0
C-15361,여성,33,30대,Yes,Yes,3,Yes,1,Yes,계좌이체,Yes,Yes,Yes,Yes,53,2015.1.1,,2022.1.1,No,49,,,5475,4,0,46440,3347170
C-15362,여성,52,50대,Yes,No,0,Yes,1,Yes,계좌이체,Yes,Yes,No,Yes,4,2015.5.1,,2022.1.1,No,41,,,5520,3,0,8930,604780
C-15363,여성,37,30대,No,No,0,No,0,No,신용카드,No,No,No,Yes,18,2021.10.1,2021.12.1,2021.12.1,Yes,93,Price,Long distance charges,2078,1,0,43280,86560
C-15364,남성,44,40대,No,Yes,1,No,0,Yes,계좌이체,No,No,Yes,Yes,19,2015.11.1,,2022.1.1,No,33,,,5900,4,0,20000,1237920
C-15365,여성,38,30대,Yes,No,0,Yes,10,Yes,신용카드,Yes,No,Yes,Yes,11,2017.8.1,,2022.1.1,No,56,,,5246,4,0,28480,1165710
C-15366,여성,76,70대,Yes,Yes,1,Yes,7,Yes,계좌이체,Yes,Yes,Yes,Yes,16,2017.3.1,,2022.1.1,No,55,,,4162,3,0,23050,1061410
C-15367,남성,71,70대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,28,2021.7.1,2021.10.1,2021.10.1,Yes,67,Competitor,Price too high,2930,1,0,34240,102600
C-15368,남성,49,40대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,2,2020.12.1,,2022.1.1,No,28,,,5579,5,0,18760,18760
C-15369,남성,59,50대,Yes,No,0,Yes,7,Yes,신용카드,Yes,Yes,Yes,Yes,3,2015.2.1,,2022.1.1,No,30,,,5529,3,0,52550,3733070
C-15370,여성,75,70대,Yes,No,0,Yes,1,No,신용카드,No,Yes,No,Yes,20,2021.6.1,2021.8.1,2021.8.1,Yes,78,Competitor,Long distance charges,5461,1,0,7800,15480
C-15371,여성,73,70대,No,No,0,No,0,No,신용카드,Yes,Yes,No,Yes,6,2021.6.1,2021.8.1,2021.8.1,Yes,96,Price,Extra data charges,3016,1,0,29040,58200
C-15372,여성,49,40대,No,No,0,No,0,Yes,신용카드,No,Yes,Yes,Yes,2,2016.1.1,,2022.1.1,No,62,,,4260,3,0,43960,2636060
C-15373,남성,59,50대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,27,2017.9.1,,2022.1.1,No,37,,,2904,4,0,20110,805920
C-15374,남성,39,30대,Yes,Yes,1,No,0,No,계좌이체,Yes,Yes,Yes,Yes,15,2018.10.1,,2022.1.1,No,31,,,3160,3,0,15930,429290
C-15375,남성,23,20대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,41,2021.8.1,2021.11.1,2021.11.1,Yes,91,Price,Lack of affordable download/upload speed,4849,3,0,55140,165550
C-15376,여성,36,30대,Yes,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,10,2020.12.1,,2022.1.1,No,27,,,3964,3,0,0,0
C-15377,남성,61,60대,Yes,Yes,1,Yes,5,Yes,계좌이체,No,No,No,Yes,21,2021.6.1,2021.12.1,2021.12.1,Yes,90,Price,Extra data charges,4525,2,0,55600,333580
C-15378,남성,39,30대,No,No,0,No,0,No,신용카드,No,No,No,Yes,21,2021.3.1,2021.4.1,2021.4.1,Yes,73,Price,Extra data charges,3017,1,0,54470,54470
C-15379,남성,67,60대,No,No,0,No,0,No,신용카드,No,No,No,Yes,30,2018.3.1,,2022.1.1,No,63,,,4478,3,0,15370,520930
C-15381,남성,48,40대,Yes,Yes,2,Yes,10,No,신용카드,No,No,No,Yes,19,2018.5.1,,2022.1.1,No,40,,,3087,3,0,0,0
C-15382,여성,53,50대,No,No,0,No,0,No,계좌이체,No,Yes,No,Yes,26,2021.3.1,2021.4.1,2021.4.1,Yes,70,Competitor,Network reliability,3940,1,0,16390,16390
C-15383,여성,62,60대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,0,2018.10.1,,2022.1.1,No,79,,,5250,3,0,40450,1091350
C-15384,여성,61,60대,No,No,0,No,0,Yes,신용카드,Yes,No,No,Yes,19,2020.1.1,,2022.1.1,No,52,,,2452,4,0,18080,216510
C-15385,여성,23,20대,No,No,0,No,0,Yes,이체/메일확인,Yes,Yes,Yes,No,76,2015.8.1,,2022.1.1,No,75,,,4372,4,135600,48930,3179710
C-15386,남성,24,20대,No,No,0,Yes,1,No,계좌이체,No,No,No,Yes,51,2021.6.1,2021.8.1,2021.8.1,Yes,71,Competitor,Attitude of service provider,4340,1,0,23170,46330
C-15387,남성,54,50대,Yes,No,0,Yes,1,Yes,계좌이체,No,No,Yes,Yes,21,2017.9.1,2021.3.1,2021.3.1,Yes,93,Other,Don't know,2265,1,0,2710,114360
C-15388,여성,32,30대,Yes,Yes,2,Yes,6,No,계좌이체,Yes,Yes,Yes,No,26,2015.11.1,,2022.1.1,No,26,,,5453,3,135600,0,0
C-15389,여성,54,50대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2017.1.1,,2022.1.1,No,66,,,3948,3,0,34800,1671720
C-15390,남성,52,50대,Yes,Yes,3,Yes,1,No,신용카드,No,No,No,No,0,2018.2.1,,2022.1.1,No,20,,,3764,4,0,23620,824670
C-15391,남성,35,30대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020.12.1,,2022.1.1,No,79,,,3718,4,0,20230,20230
C-15392,여성,46,40대,Yes,No,0,Yes,2,No,신용카드,No,No,No,No,0,2015.2.1,,2022.1.1,No,20,,,4890,4,0,42710,3035070
C-15393,여성,62,60대,Yes,Yes,1,Yes,9,Yes,계좌이체,Yes,No,Yes,Yes,14,2015.1.1,,2022.1.1,No,41,,,4754,4,0,52660,3793860
C-15394,남성,27,20대,No,Yes,1,No,0,Yes,신용카드,No,No,No,Yes,59,2020.12.1,2021.12.1,2021.12.1,Yes,78,Attitude,Attitude of support person,2010,3,0,16950,202840
C-15395,여성,35,30대,No,No,0,No,0,Yes,계좌이체,Yes,Yes,Yes,Yes,10,2018.6.1,,2022.1.1,No,67,,,2539,3,0,0,0
C-15396,여성,42,40대,Yes,No,0,Yes,6,Yes,신용카드,No,No,No,Yes,22,2017.4.1,,2022.1.1,No,44,,,2036,4,0,7350,330070
C-15397,남성,39,30대,No,No,0,No,0,Yes,신용카드,No,No,No,No,0,2015.1.1,,2022.1.1,No,9,,,5368,3,0,34350,2476620
C-15398,남성,25,20대,Yes,Yes,2,Yes,6,Yes,신용카드,No,Yes,No,No,69,2017.4.1,,2022.1.1,No,27,,,2719,4,67800,37860,1700990
C-15399,남성,62,60대,No,Yes,1,No,0,Yes,신용카드,No,No,No,No,0,2015.11.1,,2022.1.1,No,66,,,4889,3,0,19890,1230230
C-15400,여성,21,20대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2019.8.1,,2022.1.1,No,42,,,4947,3,0,47910,814840
C-15401,남성,60,60대,No,No,0,No,0,No,계좌이체,Yes,No,Yes,No,26,2016.7.1,,2022.1.1,No,44,,,5418,3,90400,20910,1131360
C-15402,남성,48,40대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,0,2019.10.1,,2022.1.1,No,73,,,2723,3,0,9040,134920
C-15403,남성,50,50대,Yes,Yes,2,Yes,1,No,계좌이체,Yes,No,No,Yes,19,2019.3.1,,2022.1.1,No,48,,,4040,3,0,43840,965020
C-15404,남성,41,40대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,23,2020.9.1,2021.9.1,2021.9.1,Yes,100,Dissatisfaction,Limited range of services,3330,2,0,14010,167580
C-15405,남성,57,50대,Yes,No,0,Yes,2,Yes,계좌이체,No,Yes,No,No,5,2017.3.1,2021.4.1,2021.4.1,Yes,67,Other,Moved,5375,2,56500,0,0
C-15406,여성,23,20대,No,No,0,Yes,1,No,계좌이체,No,No,No,Yes,51,2021.4.1,2021.6.1,2021.6.1,Yes,70,Competitor,Competitor offered higher download speeds,5482,3,0,0,0
C-15407,남성,62,60대,No,No,0,No,0,No,계좌이체,No,No,No,No,0,2020.12.1,,2022.1.1,No,64,,,5820,3,0,52660,52660
C-15408,남성,63,60대,Yes,Yes,2,Yes,1,No,계좌이체,Yes,No,No,Yes,18,2019.2.1,2021.2.1,2021.2.1,Yes,97,Attitude,Attitude of support person,5699,1,0,19550,468390
C-15409,여성,41,40대,Yes,No,0,Yes,3,No,계좌이체,Yes,Yes,No,Yes,4,2016.8.1,,2022.1.1,No,37,,,5136,4,0,41920,2224290
C-15410,여성,60,60대,Yes,No,0,Yes,8,Yes,신용카드,No,No,Yes,Yes,13,2017.7.1,,2022.1.1,No,25,,,2219,3,0,23280,976770
C-15411,남성,71,70대,Yes,No,0,Yes,8,Yes,계좌이체,Yes,Yes,Yes,Yes,30,2016.5.1,,2022.1.1,No,70,,,6500,3,0,35820,2004730
C-15412,남성,29,20대,No,No,0,No,0,Yes,신용카드,No,No,Yes,Yes,48,2018.9.1,,2022.1.1,No,31,,,2653,4,0,0,0
C-15413,남성,46,40대,No,Yes,1,No,0,No,이체/메일확인,No,No,No,No,0,2020.7.1,,2022.1.1,No,44,,,2276,3,0,31410,188370
C-15414,남성,34,30대,No,Yes,1,No,0,Yes,이체/메일확인,No,No,Yes,Yes,17,2021.8.1,2021.9.1,2021.9.1,Yes,72,Price,Extra data charges,3113,2,0,44750,44750
C-15415,여성,48,40대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,4,2020.4.1,2021.3.1,2021.3.1,Yes,76,Dissatisfaction,Network reliability,2291,3,0,17630,193910
C-15416,여성,62,60대,Yes,No,0,No,0,Yes,신용카드,No,No,No,Yes,29,2018.11.1,2021.12.1,2021.12.1,Yes,97,Competitor,Competitor offered higher download speeds,3982,3,0,42380,1567420
C-15417,여성,80,80대,Yes,No,0,Yes,10,No,계좌이체,Yes,Yes,Yes,Yes,27,2016.5.1,,2022.1.1,No,20,,,6335,3,0,13110,730880
C-15418,여성,32,30대,No,No,0,No,0,Yes,계좌이체,Yes,No,No,Yes,17,2020.6.1,,2022.1.1,No,29,,,4770,3,0,7680,54010
C-15419,남성,69,60대,No,No,0,No,0,No,신용카드,No,Yes,Yes,Yes,25,2016.2.1,2021.8.1,2021.8.1,Yes,93,Attitude,Attitude of service provider,4389,3,0,11190,738340
C-15420,여성,52,50대,Yes,Yes,2,Yes,7,No,신용카드,No,No,No,No,0,2018.12.1,,2022.1.1,No,60,,,2010,4,0,14800,368950
C-15421,남성,50,50대,Yes,No,0,Yes,1,Yes,계좌이체,Yes,Yes,Yes,Yes,22,2016.4.1,,2022.1.1,No,68,,,4012,3,0,55710,3174740
C-15422,여성,52,50대,Yes,Yes,1,Yes,1,No,신용카드,No,No,No,No,0,2017.2.1,,2022.1.1,No,35,,,3260,5,0,1580,76500
C-15423,여성,22,20대,No,Yes,1,No,0,Yes,계좌이체,Yes,No,No,Yes,51,2020.5.1,,2022.1.1,No,22,,,4194,3,0,0,0
C-15424,남성,79,70대,No,No,0,No,0,Yes,신용카드,No,Yes,No,Yes,4,2020.1.1,,2022.1.1,No,27,,,3606,3,0,0,0
C-15425,여성,44,40대,Yes,Yes,3,Yes,7,Yes,신용카드,No,No,No,No,25,2016.3.1,,2022.1.1,No,44,,,5040,4,169500,25650,1484480
C-15426,남성,56,50대,No,No,0,No,0,Yes,신용카드,No,No,No,No,0,2020.11.1,,2022.1.1,No,58,,,5824,5,0,4290,8590
C-15427,여성,63,60대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,2,2020.9.1,2021.4.1,2021.4.1,Yes,92,Attitude,Attitude of support person,3735,2,0,29490,206340
C-15428,남성,23,20대,No,No,0,No,0,Yes,신용카드,Yes,No,Yes,Yes,73,2016.9.1,,2022.1.1,No,49,,,4142,4,0,33000,1713420
C-15429,남성,56,50대,Yes,No,0,Yes,8,Yes,계좌이체,Yes,Yes,Yes,Yes,2,2015.3.1,,2022.1.1,No,27,,,5085,3,0,31640,2212430
C-15430,여성,32,30대,No,No,0,No,0,Yes,신용카드,Yes,No,No,No,30,2020.1.1,2021.11.1,2021.11.1,Yes,100,Competitor,Competitor made better offer,2270,1,22600,4520,98200
C-15431,남성,76,70대,Yes,No,0,Yes,3,Yes,계좌이체,Yes,Yes,No,Yes,17,2017.12.1,2021.10.1,2021.10.1,Yes,72,Dissatisfaction,Product dissatisfaction,5712,1,0,55480,2552780
C-15432,남성,21,20대,No,Yes,1,No,0,No,신용카드,No,No,Yes,Yes,85,2017.10.1,,2022.1.1,No,71,,,3124,3,0,16610,648730
C-15433,여성,31,30대,Yes,Yes,3,No,0,No,계좌이체,No,No,No,No,0,2015.10.1,,2022.1.1,No,23,,,4566,4,0,47230,2978570
C-15435,여성,48,40대,Yes,Yes,4,Yes,1,Yes,계좌이체,No,No,No,No,0,2016.7.1,,2022.1.1,No,79,,,5646,3,0,47350,2558550
C-15436,남성,22,20대,No,No,0,No,0,No,이체/메일확인,No,No,No,No,0,2020.2.1,,2022.1.1,No,28,,,5825,4,0,37860,416180
C-15437,남성,36,30대,Yes,No,0,Yes,5,Yes,신용카드,Yes,Yes,Yes,Yes,20,2015.2.1,,2022.1.1,No,37,,,6045,3,0,12430,880160
C-15438,남성,61,60대,Yes,No,0,Yes,6,Yes,계좌이체,Yes,No,Yes,Yes,21,2017.6.1,,2022.1.1,No,51,,,4382,3,0,17180,738570
C-15439,남성,73,70대,No,No,0,No,0,Yes,신용카드,No,Yes,Yes,Yes,30,2018.8.1,2021.10.1,2021.10.1,Yes,82,Price,Lack of affordable download/upload speed,2645,3,0,6550,246910
C-15440,남성,71,70대,Yes,No,0,No,0,No,계좌이체,No,No,No,Yes,9,2019.4.1,,2022.1.1,No,67,,,5318,5,0,25200,529180
C-15442,남성,49,40대,No,No,0,No,0,Yes,신용카드,No,No,Yes,Yes,2,2019.6.1,,2022.1.1,No,78,,,4446,3,0,48700,925580
C-15443,남성,34,30대,Yes,No,0,Yes,9,No,계좌이체,Yes,Yes,Yes,Yes,19,2016.2.1,,2022.1.1,No,23,,,6251,3,0,16950,998690
C-15445,여성,33,30대,Yes,No,0,Yes,10,Yes,계좌이체,Yes,Yes,Yes,No,8,2015.1.1,,2022.1.1,No,56,,,5096,3,79100,50060,3601760
C-15446,남성,46,40대,No,No,0,No,0,No,신용카드,No,Yes,Yes,No,23,2018.8.1,,2022.1.1,No,77,,,3055,5,113000,56390,1635900
C-15447,여성,20,20대,No,No,0,Yes,5,No,신용카드,Yes,No,Yes,Yes,71,2018.1.1,,2022.1.1,No,44,,,2564,4,0,0,0
C-15449,남성,40,40대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020.3.1,,2022.1.1,No,38,,,4745,5,0,19660,196620
C-15450,여성,39,30대,No,No,0,No,0,Yes,계좌이체,No,No,Yes,Yes,27,2018.7.1,2021.10.1,2021.10.1,Yes,85,Dissatisfaction,Lack of self-service on Website,2224,3,0,27690,1077570
C-15451,여성,77,70대,Yes,No,0,Yes,9,Yes,계좌이체,No,No,No,Yes,20,2019.8.1,,2022.1.1,No,23,,,3689,3,0,4290,73560
C-15452,남성,49,40대,Yes,Yes,2,Yes,5,Yes,이체/메일확인,No,No,No,Yes,29,2020.1.1,,2022.1.1,No,56,,,2047,3,0,19550,234140
C-15453,여성,59,50대,Yes,No,0,Yes,1,Yes,계좌이체,Yes,No,Yes,No,8,2016.3.1,,2022.1.1,No,46,,,4411,4,0,29830,1727660
C-15454,남성,31,30대,Yes,No,0,Yes,6,No,계좌이체,Yes,No,Yes,Yes,15,2016.4.1,,2022.1.1,No,22,,,4607,3,0,17520,997110
C-15455,여성,64,60대,Yes,Yes,3,Yes,6,No,계좌이체,No,No,No,No,0,2015.4.1,,2022.1.1,No,23,,,4554,4,0,13000,894280
C-15456,여성,43,40대,No,No,0,No,0,Yes,계좌이체,Yes,No,No,Yes,12,2019.2.1,,2022.1.1,No,47,,,3127,3,0,55260,1270350
C-15457,여성,64,60대,No,No,0,No,0,Yes,계좌이체,No,Yes,Yes,Yes,13,2018.4.1,,2022.1.1,No,52,,,3118,3,0,47800,1577030
C-15458,여성,76,70대,No,No,0,No,0,No,계좌이체,No,No,No,No,6,2021.8.1,2021.11.1,2021.11.1,Yes,77,Competitor,Competitor made better offer,4145,3,11300,34010,102150
C-15459,남성,26,20대,Yes,No,0,Yes,5,No,신용카드,No,No,No,No,0,2020.5.1,,2022.1.1,No,29,,,3152,5,0,54690,437420
C-15460,남성,25,20대,Yes,Yes,3,Yes,5,Yes,계좌이체,No,Yes,No,Yes,85,2018.3.1,,2022.1.1,No,45,,,3096,5,0,20790,705350
C-15461,남성,42,40대,Yes,Yes,1,Yes,1,Yes,계좌이체,Yes,Yes,No,Yes,19,2020.6.1,2021.8.1,2021.8.1,Yes,90,Competitor,Competitor had better devices,2881,1,0,51530,721390
C-15462,남성,53,50대,Yes,Yes,3,Yes,3,No,계좌이체,No,No,No,No,0,2015.1.1,,2022.1.1,No,43,,,5160,4,0,23050,1661330
C-15463,남성,21,20대,No,No,0,Yes,5,No,계좌이체,Yes,No,Yes,Yes,59,2015.2.1,,2022.1.1,No,57,,,4957,3,0,54580,3876690
C-15464,남성,20,20대,No,No,0,Yes,5,Yes,신용카드,Yes,No,No,Yes,71,2015.9.1,,2022.1.1,No,28,,,4515,3,0,30060,1926650
C-15465,남성,31,30대,Yes,Yes,1,Yes,9,No,신용카드,No,Yes,Yes,Yes,19,2016.8.1,,2022.1.1,No,30,,,5534,3,0,2370,126330
C-15466,여성,30,30대,Yes,No,0,Yes,5,Yes,계좌이체,No,No,No,Yes,82,2015.5.1,,2022.1.1,No,64,,,5672,4,0,32090,2179210
C-15467,남성,57,50대,Yes,Yes,1,Yes,1,Yes,계좌이체,No,Yes,No,Yes,19,2021.4.1,2021.9.1,2021.9.1,Yes,84,Competitor,Attitude of service provider,5124,1,0,13000,65200
C-15468,남성,75,70대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,11,2016.9.1,,2022.1.1,No,72,,,4368,3,0,47690,2479110
C-15469,남성,61,60대,Yes,No,0,Yes,4,No,계좌이체,No,Yes,No,Yes,3,2015.10.1,2021.5.1,2021.5.1,Yes,74,Dissatisfaction,Product dissatisfaction,4857,2,0,9270,619350
C-15470,여성,32,30대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2015.5.1,,2022.1.1,No,68,,,4201,4,0,54690,3719850
C-15471,여성,23,20대,No,No,0,Yes,10,No,신용카드,No,Yes,No,Yes,82,2016.12.1,,2022.1.1,No,69,,,4200,5,0,10280,502170
C-15472,남성,24,20대,No,Yes,1,No,0,No,계좌이체,No,No,No,No,0,2017.12.1,,2022.1.1,No,28,,,2745,3,0,9270,343290
C-15473,남성,55,50대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020.12.1,,2022.1.1,No,38,,,5650,4,0,29380,29380
C-15474,남성,47,40대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,24,2019.11.1,2021.10.1,2021.10.1,Yes,78,Competitor,Competitor offered more data,5701,2,0,21130,486010
C-15475,남성,63,60대,No,No,0,No,0,Yes,신용카드,No,No,No,No,0,2020.2.1,,2022.1.1,No,29,,,2642,4,0,50290,553470
C-15476,여성,30,30대,No,No,0,No,0,No,계좌이체,No,No,No,No,0,2015.3.1,,2022.1.1,No,72,,,6072,4,0,11300,791000
C-15477,남성,49,40대,No,No,0,No,0,Yes,신용카드,Yes,Yes,Yes,Yes,21,2017.9.1,,2022.1.1,No,52,,,2520,4,0,41810,1671500
C-15478,여성,59,50대,Yes,Yes,1,No,0,Yes,계좌이체,No,Yes,Yes,Yes,24,2015.4.1,,2022.1.1,No,45,,,5205,5,0,32210,2224520
C-15479,여성,42,40대,Yes,Yes,1,Yes,1,No,계좌이체,No,No,No,No,0,2015.2.1,,2022.1.1,No,45,,,5187,4,0,22040,1563690
C-15480,남성,21,20대,No,No,0,Yes,3,No,계좌이체,Yes,Yes,Yes,Yes,48,2015.12.1,,2022.1.1,No,72,,,4413,3,0,14350,876770
C-15481,여성,60,60대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,3,2018.11.1,,2022.1.1,No,50,,,2921,3,0,29040,753940
C-15482,여성,41,40대,Yes,No,0,Yes,1,Yes,이체/메일확인,No,No,No,Yes,30,2017.12.1,2021.12.1,2021.12.1,Yes,93,Competitor,Competitor offered higher download speeds,3365,2,0,27120,1299050
C-15483,남성,37,30대,Yes,Yes,3,Yes,4,No,신용카드,No,No,No,No,0,2016.1.1,,2022.1.1,No,47,,,4020,3,0,17740,1061070
C-15484,남성,54,50대,Yes,No,0,Yes,9,Yes,계좌이체,No,No,No,No,10,2019.10.1,,2022.1.1,No,47,,,3351,4,101700,27350,409740
C-15485,여성,59,50대,Yes,No,0,Yes,9,Yes,신용카드,Yes,Yes,Yes,Yes,5,2015.4.1,,2022.1.1,No,26,,,4328,4,0,27350,1884500
C-15486,여성,42,40대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020.12.1,,2022.1.1,No,73,,,4639,3,0,26780,26780
C-15487,남성,23,20대,No,No,0,Yes,1,Yes,계좌이체,No,Yes,No,Yes,69,2016.6.1,2021.5.1,2021.5.1,Yes,70,Competitor,Competitor offered higher download speeds,4324,2,0,0,0
C-15488,남성,50,50대,Yes,Yes,3,Yes,9,Yes,계좌이체,No,Yes,Yes,Yes,57,2016.7.1,,2022.1.1,No,68,,,5546,5,0,8250,442400
C-15489,남성,38,30대,Yes,No,0,Yes,8,No,계좌이체,Yes,No,Yes,Yes,15,2015.1.1,,2022.1.1,No,21,,,4147,4,0,0,0
C-15490,여성,56,50대,No,No,0,No,0,No,계좌이체,No,No,No,No,0,2020.4.1,,2022.1.1,No,54,,,4883,4,0,49490,445790
C-15491,남성,33,30대,Yes,Yes,1,Yes,2,Yes,계좌이체,No,No,No,Yes,19,2020.11.1,,2022.1.1,No,49,,,5456,5,0,34920,69720
C-15492,남성,62,60대,Yes,Yes,2,Yes,7,Yes,신용카드,No,No,No,No,0,2015.7.1,,2022.1.1,No,58,,,4485,4,0,35600,2351530
C-15493,여성,61,60대,Yes,Yes,2,Yes,6,Yes,계좌이체,No,Yes,Yes,Yes,10,2015.1.1,,2022.1.1,No,78,,,4616,4,0,39780,2864660
C-15494,남성,63,60대,No,No,0,No,0,Yes,계좌이체,Yes,No,No,Yes,11,2017.8.1,2021.3.1,2021.3.1,Yes,68,Dissatisfaction,Network reliability,4673,1,0,38420,1652060
C-15495,여성,65,60대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,26,2016.4.1,,2022.1.1,No,76,,,4622,4,0,0,0
C-15496,여성,42,40대,Yes,Yes,2,Yes,1,No,계좌이체,No,No,Yes,No,12,2020.12.1,2021.1.1,2021.1.1,Yes,93,Attitude,Attitude of support person,5434,1,11300,0,0
C-15497,여성,51,50대,Yes,No,0,Yes,1,Yes,계좌이체,No,No,No,No,9,2018.10.1,2021.6.1,2021.6.1,Yes,80,Competitor,Competitor offered more data,3590,1,79100,53000,1696580
C-15498,남성,72,70대,Yes,No,0,Yes,7,Yes,계좌이체,No,Yes,Yes,Yes,21,2016.6.1,,2022.1.1,No,56,,,5754,5,0,14580,802410
